DEPARTAMENTO_CIRC;SECCIONAL - CIRCUNSCRICAO;MUNICIPIO - CIRCUNSCRICAO;DP - CIRCUNSCRICAO ;HD;Nº DE VÍT HD;ID_DELEGACIA;mês;ANO ESTATISTICA;DATAHORA_REGISTRO_BO;NUM_BO;ANO_BO;CIDADE;DP_ELABORACAO;SEC_ELABORACAO;DEP_ELABORACAO;DATA_FATO;HORA_FATO;DESC_TIPOLOCAL;LOGRADOURO;NUMERO_LOGRADOURO;LATITUDE;LONGITUDE;TIPO_PESSOA;SEXO_PESSOA;IDADE_PESSOA;DATA_NASCIMENTO_PESSOA;COR_PELE;PROFISSAO;NATUREZA_APURADA
DEINTER 1;SEC Taubaté;Tremembé;DM - Tremembé;1;1;130516;1;2017;08/01/2017;102;2017;TREMEMBE;DEL.SEC.TAUBATE PLANTÃO;DEL.SEC.TAUBATÉ;DEINTER 1 - SAO JOSE DOS CAMPOS;08/01/2017;06:00:00;Restaurante e afins;AVENIDA AGOSTINHO MANFREDINE;2140;-22,98646624;-45,55920018;Vítima;Masculino;24;19/12/1992;Branca;AJUDANTE;HOMICÍDIO DOLOSO
DEINTER 10;SEC Araçatuba;Araçatuba;003 DP - Araçatuba;1;1;50308;1;2017;06/01/2017;232;2017;ARACATUBA;DEL.SEC.ARAÇATUBA PLANTÃO;DEL.SEC.ARACATUBA;DEINTER 10 - ARAÇATUBA;06/01/2017;04:06:00;Via pública;RUA NOEL ROSA;1332;-21,20494921;-50,44610546;Vítima;Masculino;35;02/05/1981;Parda;APOSENTADO(A);HOMICÍDIO DOLOSO
DEINTER 10;SEC Araçatuba;Guararapes;DM - Guararapes;1;1;50215;1;2017;16/01/2017;44;2017;GUARARAPES;DEL.POL.GUARARAPES;DEL.SEC.ARACATUBA;DEINTER 10 - ARAÇATUBA;16/01/2017;17:10:00;Via pública;RUA DOM BOSCO;610;-21,24228398;-50,64823989;Vítima;Masculino;23;27/11/1993;Branca;AUXILIAR GERAL;HOMICÍDIO DOLOSO
DEINTER 2;1ª Seccional Campinas;Campinas;004 DP - Campinas;1;1;70014;1;2017;21/01/2017;563;2017;CAMPINAS;PLANTÃO - 04 DP CAMPINAS;DEL.SEC.1º CAMPINAS;DEINTER 2 - CAMPINAS;21/01/2017;DE MADRUGADA;Via pública;RUA DOS JAMARIS;60;-22,85574643;-47,07069213;Vítima;Feminino;51;23/03/1965;Branca;NULL;HOMICÍDIO DOLOSO
DEINTER 2;2ª Seccional Campinas;Campinas;009 DP - Campinas;1;1;70942;1;2017;01/01/2017;4;2017;CAMPINAS;DEL.SEC.2ª CAMPINAS-PLANTÃO;DEL.SEC.2º CAMPINAS;DEINTER 2 - CAMPINAS;01/01/2017;02:39:00;Via pública;AVENIDA MARTINHO LUTERO;25;-22,98527006;-47,13679795;Vítima;Masculino;NULL;NULL;Preta;NULL;HOMICÍDIO DOLOSO
DEINTER 2;2ª Seccional Campinas;Campinas;009 DP - Campinas;1;1;70005;1;2017;23/01/2017;5;2017;CAMPINAS;01ª DEL. SEC. CAMPINAS - SHPP;DEL.SEC.1º CAMPINAS;DEINTER 2 - CAMPINAS;23/01/2017;14:00:00;Saúde;RUA JUVENAL DE OLIVEIRA;1;-23,03734111;-47,10790267;Vítima;Feminino;32;02/10/1984;Branca;NULL;HOMICÍDIO DOLOSO
DEINTER 2;2ª Seccional Campinas;Campinas;009 DP - Campinas;1;1;70942;1;2017;04/01/2017;109;2017;CAMPINAS;DEL.SEC.2ª CAMPINAS-PLANTÃO;DEL.SEC.2º CAMPINAS;DEINTER 2 - CAMPINAS;04/01/2017;05:20:00;Via pública;AVENIDA BENEDITO ROBERTO BARBOSA;701;-22,97260018;-47,13690514;Vítima;Masculino;NULL;NULL;Parda;NULL;HOMICÍDIO DOLOSO
DEINTER 2;2ª Seccional Campinas;Campinas;009 DP - Campinas;1;1;70942;1;2017;11/01/2017;284;2017;CAMPINAS;DEL.SEC.2ª CAMPINAS-PLANTÃO;DEL.SEC.2º CAMPINAS;DEINTER 2 - CAMPINAS;10/01/2017;21:00:00;Via pública;RUA FAUSTINO VON ZUBEN;423;-22,98056303;-47,1392829;Vítima;Masculino;31;30/07/1985;Branca;PEDREIRO;HOMICÍDIO DOLOSO
DEINTER 2;2ª Seccional Campinas;Campinas;011 DP - Campinas;1;1;70942;1;2017;15/01/2017;400;2017;CAMPINAS;DEL.SEC.2ª CAMPINAS-PLANTÃO;DEL.SEC.2º CAMPINAS;DEINTER 2 - CAMPINAS;14/01/2017;22:34:00;Via pública;RUA ANTÔNIO CARLOS MERLO;0;-22,92784751;-47,16017357;Vítima;Masculino;42;25/09/1974;Branca;ARMADOR(A);HOMICÍDIO DOLOSO
DEINTER 2;2ª Seccional Campinas;Campinas;011 DP - Campinas;1;1;70942;1;2017;25/01/2017;704;2017;CAMPINAS;DEL.SEC.2ª CAMPINAS-PLANTÃO;DEL.SEC.2º CAMPINAS;DEINTER 2 - CAMPINAS;24/01/2017;21:33:00;Via pública;RUA JAIME BURATO;10;-22,94246681;-47,19582315;Vítima;Masculino;26;17/07/1990;Branca;TECNICO(A) TELEFONIA;HOMICÍDIO DOLOSO
DEINTER 2;SEC Bragança Paulista;Águas de Lindóia;DM - Águas de Lindóia;1;1;70101;1;2017;24/01/2017;56;2017;AGUAS DE LINDOIA;DEL.POL.AGUAS DE LINDOIA;DEL.SEC.BRAGANÇA PAULISTA;DEINTER 2 - CAMPINAS;24/01/2017;02:00:00;Lazer e recreação;RUA JOCIL TOLEDO DE LIMA;0;-22,47922206;-46,59522722;Vítima;Masculino;37;20/07/1978;Parda;COZINHEIRO(A);HOMICÍDIO DOLOSO
DEINTER 2;SEC Bragança Paulista;Atibaia;001 DP - Atibaia;1;1;70934;1;2017;13/01/2017;512;2017;ATIBAIA;DEL.POL.PLANTÃO ATIBAIA;DEL.SEC.BRAGANÇA PAULISTA;DEINTER 2 - CAMPINAS;13/01/2017;10:59:00;Unidade rural;ESTRADA DO CACHETE;0;-23,10265323;-46,52208421;Vítima;Masculino;NULL;NULL;Outros;NULL;HOMICÍDIO DOLOSO
DEINTER 2;SEC Bragança Paulista;Atibaia;DM - Atibaia;1;1;70934;1;2017;03/01/2017;64;2017;ATIBAIA;DEL.POL.PLANTÃO ATIBAIA;DEL.SEC.BRAGANÇA PAULISTA;DEINTER 2 - CAMPINAS;03/01/2017;EM HORA INCERTA;Rodovia/Estrada;ESTRADA DO LARANJAL;0;-23,11828985;-46,58143801;Vítima;Masculino;18;16/02/1998;Branca;NULL;HOMICÍDIO DOLOSO
DEINTER 2;SEC Jundiaí;Jundiaí;005 DP - Jundiai;1;1;70416;1;2017;31/01/2017;161;2017;JUNDIAI;DDM JUNDIAI;DEL.SEC.JUNDIAI;DEINTER 2 - CAMPINAS;31/01/2017;A TARDE;Via pública;RUA GUILHERME SCHLLE;20;-23,18631407;-46,91323533;Vítima;Feminino;36;10/01/1981;Parda;NULL;HOMICÍDIO DOLOSO
DEINTER 2;SEC Jundiaí;Jundiaí;005 DP - Jundiai;1;1;70932;1;2017;15/01/2017;179;2017;JUNDIAI;DEL.SEC.JUNDIAI PLANTÃO;DEL.SEC.JUNDIAI;DEINTER 2 - CAMPINAS;14/01/2017;22:00:00;Via pública;AVENIDA EUNICE CAVALCANTE DE SOUZA QUEIR;1010;-23,148593;-47,00753278;Vítima;Masculino;36;30/09/1980;Branca;MOTORISTA;HOMICÍDIO DOLOSO
DEINTER 2;SEC Mogi-Guaçu;Itapira;DM - Itapira;1;1;70313;1;2017;18/01/2017;193;2017;ITAPIRA;DEL.POL.ITAPIRA;DEL.SEC.MOGI GUAÇU;DEINTER 2 - CAMPINAS;17/01/2017;15:15:00;Via pública;RUA DIONISIA ROCHA SERRA;134;-22,44062976;-46,83053202;Vítima;Masculino;34;30/03/1982;Branca;NULL;HOMICÍDIO DOLOSO
DEINTER 2;SEC Mogi-Guaçu;Mogi Guaçu;002 DP - Mogi-Guaçu;1;1;70930;1;2017;15/01/2017;176;2017;MOGI-GUACU;DEL.SEC.MOGI GUAÇU PLANTÃO;DEL.SEC.MOGI GUAÇU;DEINTER 2 - CAMPINAS;15/01/2017;DE MADRUGADA;Via pública;RUA DOUTOR LINDOR DE SOUZA LEITE;0;-22,34517384;-46,94919562;Vítima;Masculino;NULL;NULL;Branca;NULL;HOMICÍDIO DOLOSO
DEINTER 2;SEC Mogi-Guaçu;Mogi Guaçu;003 DP - Mogi-Guaçu;1;1;70930;1;2017;14/01/2017;151;2017;MOGI-GUACU;DEL.SEC.MOGI GUAÇU PLANTÃO;DEL.SEC.MOGI GUAÇU;DEINTER 2 - CAMPINAS;14/01/2017;01:20:00;Via pública;RUA VEREADOR AVELINO DE MORAES;30;-22,35327863;-46,924984;Vítima;Masculino;21;01/01/1996;Branca;AUTONOMO(A);HOMICÍDIO DOLOSO
DEINTER 3;SEC Araraquara;Araraquara;001 DP - Araraquara;1;1;100127;1;2017;19/01/2017;7;2017;ARARAQUARA;DEL.INV.GER. ARARAQUARA;DEL.SEC.ARARAQUARA;DEINTER 3 - RIBEIRAO PRETO;19/01/2017;PELA MANHÃ;Rodovia/Estrada;RODOVIA DR SYRTHES DE LORENZO;4;-21,78371693;-48,15830678;Vítima;Masculino;NULL;NULL;Branca;NULL;HOMICÍDIO DOLOSO
DEINTER 3;SEC Araraquara;Matão;001 DP - Matao;1;1;100111;1;2017;14/01/2017;126;2017;MATAO;DEL.POL.MATÃO;DEL.SEC.ARARAQUARA;DEINTER 3 - RIBEIRAO PRETO;14/01/2017;20:55:00;Via pública;AVENIDA GOIAS;529;-21,59506455;-48,35190849;Vítima;Masculino;41;21/04/1975;Branca;METALURGICO(A);HOMICÍDIO DOLOSO
DEINTER 3;SEC Barretos;Colômbia;DM - Colômbia;1;1;100204;1;2017;25/01/2017;22;2017;COLOMBIA;DEL.POL.COLÔMBIA;DEL.SEC.BARRETOS;DEINTER 3 - RIBEIRAO PRETO;25/01/2017;PELA MANHÃ;Area não ocupada;RIO PARDO;1;-20,16473833;-48,69005669;Vítima;Feminino;NULL;NULL;Branca;NULL;HOMICÍDIO DOLOSO
DEINTER 3;SEC Bebedouro;Bebedouro;003 DP - Bebedouro;1;1;100912;1;2017;21/01/2017;304;2017;BEBEDOURO;DEL.POL.PLANTÃO BEBEDOURO;DEL.SEC.BEBEDOURO;DEINTER 3 - RIBEIRAO PRETO;21/01/2017;19:20:00;Via pública;RUA DAS ACACIAS;69;-20,96353141;-48,46501149;Vítima;Masculino;43;04/12/1973;Parda;SEM PROFISSAO DEFINIDA;HOMICÍDIO DOLOSO
DEINTER 3;SEC Bebedouro;Monte Azul Paulista;DM - Monte Azul Paulista;1;1;100208;1;2017;15/01/2017;57;2017;MONTE AZUL PAULISTA;DEL.POL.MONTE AZUL PAULISTA;DEL.SEC.BEBEDOURO;DEINTER 3 - RIBEIRAO PRETO;15/01/2017;13:50:00;Via pública;RUA ERNESTO FERRO;313;-20,91129697;-48,64453377;Vítima;Feminino;57;01/07/1959;Branca;AUXILIAR DE ENFERMAGEN;HOMICÍDIO DOLOSO
DEINTER 3;SEC Franca;Franca;004 DP - Franca;;1;100910;1;2017;25/01/2017;548;2017;FRANCA;DEL.SEC.FRANCA PLANTÃO;DEL.SEC.FRANCA;DEINTER 3 - RIBEIRAO PRETO;25/01/2017;18:30:00;Via pública;RUA OSCÁR TOFETI;464;-20,58094569;-47,37956315;Vítima;Masculino;35;26/07/1981;Branca;NULL;HOMICÍDIO DOLOSO
DEINTER 3;SEC Franca;Franca;004 DP - Franca;1;1;100910;1;2017;25/01/2017;548;2017;FRANCA;DEL.SEC.FRANCA PLANTÃO;DEL.SEC.FRANCA;DEINTER 3 - RIBEIRAO PRETO;25/01/2017;18:30:00;Via pública;RUA OSCÁR TOFETI;464;-20,58094569;-47,37956315;Vítima;Masculino;33;09/03/1983;Branca;SAPATEIRO(A);HOMICÍDIO DOLOSO
DEINTER 3;SEC Franca;Guará;DM - Guará;1;1;100305;1;2017;05/01/2017;30;2017;GUARA;DEL.POL.GUARÁ;DEL.SEC.FRANCA;DEINTER 3 - RIBEIRAO PRETO;04/01/2017;19:00:00;Unidade rural;FAZENDA POÇO MONTE SANTO;0;-20,42687187;-47,82938894;Vítima;Masculino;40;23/05/1976;Branca;NULL;HOMICÍDIO DOLOSO
DEINTER 3;SEC Ribeirão Preto;Cravinhos;DM - Cravinhos;1;1;100407;1;2017;07/01/2017;40;2017;CRAVINHOS;DEL.POL.CRAVINHOS;DEL.SEC.RIBEIRAO PRETO;DEINTER 3 - RIBEIRAO PRETO;07/01/2017;14:00:00;Unidade rural;RODOVIA JOSE FREGONESI;10;-21,34236674;-47,73262208;Vítima;Feminino;NULL;NULL;Outros;NULL;HOMICÍDIO DOLOSO
DEINTER 3;SEC Ribeirão Preto;Ribeirão Preto;003 DP - Ribeirão Preto;1;1;100919;1;2017;14/01/2017;1007;2017;RIBEIRAO PRETO;CPJ RIBEIRAO PRETO;DEL.SEC.RIBEIRAO PRETO;DEINTER 3 - RIBEIRAO PRETO;13/01/2017;20:50:00;Via pública;PRAÇA JOSÉ MORTARI;0;-21,16605674;-47,82147334;Vítima;Masculino;38;28/11/1978;Branca;MOTOTAXISTA;HOMICÍDIO DOLOSO
DEINTER 3;SEC Ribeirão Preto;Ribeirão Preto;003 DP - Ribeirão Preto;1;1;100919;1;2017;20/01/2017;1468;2017;RIBEIRAO PRETO;CPJ RIBEIRAO PRETO;DEL.SEC.RIBEIRAO PRETO;DEINTER 3 - RIBEIRAO PRETO;20/01/2017;04:09:00;Via pública;AVENIDA JERÔNIMO GONÇALVES;489;-21,17340824;-47,81318691;Vítima;Masculino;57;28/06/1959;Preta;NULL;HOMICÍDIO DOLOSO
DEINTER 3;SEC Ribeirão Preto;Ribeirão Preto;003 DP - Ribeirão Preto;1;1;100919;1;2017;29/01/2017;2136;2017;RIBEIRAO PRETO;CPJ RIBEIRAO PRETO;DEL.SEC.RIBEIRAO PRETO;DEINTER 3 - RIBEIRAO PRETO;28/01/2017;21:00:00;Via pública;AVENIDA PARANAPANEMA;1391;-21,15785871;-47,837221;Vítima;Masculino;34;03/12/1982;Parda;NULL;HOMICÍDIO DOLOSO
DEINTER 3;SEC São Carlos;Descalvado;DM - Descalvado;1;1;100514;1;2017;26/01/2017;213;2017;S.CARLOS;03º D.P. SÃO CARLOS;DEL.SEC.SAO CARLOS;DEINTER 3 - RIBEIRAO PRETO;26/01/2017;06:01:00;Saúde;RUA PAULINO BOTELHO DE ABREU SAMPAIO;573;-22,00909501;-47,90092752;Vítima;Masculino;24;02/12/1992;Branca;FUNILEIRO(A);HOMICÍDIO DOLOSO
DEINTER 3;SEC São Carlos;Ibaté;DM - Ibaté;1;1;100911;1;2017;23/01/2017;235;2017;IBATE;DEL.SEC.SÃO CARLOS PLANTÃO;DEL.SEC.SAO CARLOS;DEINTER 3 - RIBEIRAO PRETO;22/01/2017;22:10:00;Comércio e serviços;RUA OTÁVIO CAMPANER;171;-21,95869577;-47,99061884;Vítima;Masculino;39;06/12/1977;Branca;PINTOR(A);HOMICÍDIO DOLOSO
DEINTER 3;SEC São Carlos;Porto Ferreira;DM - Porto Ferreira;1;1;100506;1;2017;07/01/2017;73;2017;PORTO FERREIRA;DEL.POL.PORTO FERREIRA;DEL.SEC.SAO CARLOS;DEINTER 3 - RIBEIRAO PRETO;07/01/2017;21:00:00;Unidade rural;ESTRADA SAIBREIRO;0;-21,87627548;-47,49042404;Vítima;Masculino;37;14/12/1979;Branca;NULL;HOMICÍDIO DOLOSO
DEINTER 3;SEC São Carlos;São Carlos;001 DP - São Carlos;1;1;100911;1;2017;20/01/2017;202;2017;S.CARLOS;DEL.SEC.SÃO CARLOS PLANTÃO;DEL.SEC.SAO CARLOS;DEINTER 3 - RIBEIRAO PRETO;20/01/2017;EM HORA INCERTA;Unidade rural;FAZENDA ENGENHO VELHO;0;-21,99000971;-47,88857517;Vítima;Masculino;NULL;NULL;Parda;NULL;HOMICÍDIO DOLOSO
DEINTER 3;SEC São Carlos;São Carlos;002 DP - São Carlos;1;1;100911;1;2017;09/01/2017;93;2017;S.CARLOS;DEL.SEC.SÃO CARLOS PLANTÃO;DEL.SEC.SAO CARLOS;DEINTER 3 - RIBEIRAO PRETO;09/01/2017;01:20:00;Restaurante e afins;RUA JOSE FREITAS DE SOUZA;22;-22,05271618;-47,91485225;Vítima;Feminino;21;28/04/1995;Branca;NULL;HOMICÍDIO DOLOSO
DEINTER 3;SEC São Carlos;São Carlos;005 DP - São Carlos;1;1;100911;1;2017;01/01/2017;17;2017;S.CARLOS;DEL.SEC.SÃO CARLOS PLANTÃO;DEL.SEC.SAO CARLOS;DEINTER 3 - RIBEIRAO PRETO;01/01/2017;14:45:00;Via pública;RUA GASTÃO VIÊIRA;561;-22,00205613;-47,91653541;Vítima;Masculino;73;02/03/1943;Branca;NULL;HOMICÍDIO DOLOSO
DEINTER 3;SEC Sertãozinho;Pradópolis;DM - Pradópolis;1;1;100433;1;2017;02/01/2017;4;2017;PRADOPOLIS;DEL.POL.PRADOPOLIS;DEL.SEC.SERTÃOZINHO;DEINTER 3 - RIBEIRAO PRETO;02/01/2017;19:00:00;Unidade rural;RUA A;45;-21,36209826;-48,0651652;Vítima;Masculino;NULL;NULL;Preta;NULL;HOMICÍDIO DOLOSO
DEINTER 3;SEC Sertãozinho;Sertãozinho;DM - Sertãozinho;1;1;100902;1;2017;06/01/2017;4;2017;SERTAOZINHO;DEL.INV.GER. SERTÃOZINHO;DEL.SEC.SERTÃOZINHO;DEINTER 3 - RIBEIRAO PRETO;06/01/2017;09:00:00;Area não ocupada;RUA MARIA DA GLORIA FREITAS;0;-21,11859583;-47,98717758;Vítima;Masculino;27;15/08/1989;Branca;SEM PROFISSAO DEFINIDA;HOMICÍDIO DOLOSO
DEINTER 4;SEC Bauru;Bauru;001 DP - Bauru;1;1;60404;1;2017;06/01/2017;402;2017;BAURU;CPJ BAURU;DEL.SEC.BAURU;DEINTER 4 - BAURU;06/01/2017;01:00:00;Via pública;RUA ARNALDO RODRIGUES DE MENEZES;51;-22,31209595;-49,11027074;Vítima;Masculino;41;25/08/1975;Branca;TECNICO(A) DE ELETRONICA;HOMICÍDIO DOLOSO
DEINTER 4;SEC Bauru;Bauru;001 DP - Bauru;1;1;60404;1;2017;12/01/2017;830;2017;BAURU;CPJ BAURU;DEL.SEC.BAURU;DEINTER 4 - BAURU;12/01/2017;00:42:00;Via pública;RUA VINTE;1;-22,29729699;-49,10797956;Vítima;Masculino;23;06/02/1993;Branca;ENTREGADOR(A);HOMICÍDIO DOLOSO
DEINTER 4;SEC Bauru;Bauru;001 DP - Bauru;1;1;60404;1;2017;25/01/2017;1786;2017;BAURU;CPJ BAURU;DEL.SEC.BAURU;DEINTER 4 - BAURU;25/01/2017;00:40:00;Via pública;RUA MANOEL FERREIRA DE LIMA;5;-22,33682977;-49,11393363;Vítima;Masculino;38;13/12/1978;Branca;VIGILANTE;HOMICÍDIO DOLOSO
DEINTER 4;SEC Bauru;Bauru;002 DP - Bauru;1;1;60404;1;2017;12/01/2017;823;2017;BAURU;CPJ BAURU;DEL.SEC.BAURU;DEINTER 4 - BAURU;11/01/2017;21:52:00;Via pública;RUA PROFESSORA ARACI SANTINHO BARBIERE;463;-22,30391147;-49,07780622;Vítima;Masculino;NULL;NULL;Parda;NULL;HOMICÍDIO DOLOSO
DEINTER 4;SEC Bauru;Lençóis Paulista;DM - Lençóis Paulista;1;1;60109;1;2017;16/01/2017;260;2017;LENCOIS PAULISTA;DEL.POL.LENCOIS PAULISTA;DEL.SEC.BAURU;DEINTER 4 - BAURU;16/01/2017;16:46:00;Unidade rural;SEM TIPO MARGEM DO RIO FAXINAL;0;-22,60338933;-48,80055484;Vítima;Masculino;38;07/01/1979;Branca;REPOSITOR(A);HOMICÍDIO DOLOSO
DEINTER 4;SEC Marília;Marília;003 DP - Marília;1;1;80504;1;2017;16/01/2017;538;2017;MARILIA;DEL.SEC.MARÍLIA PLANTÃO;DEL.SEC.MARILIA;DEINTER 4 - BAURU;16/01/2017;03:00:00;Via pública;AVENIDA CARLOS GOMES;0;-22,216731;-49,94809619;Vítima;Masculino;26;28/04/1990;Parda;VENDEDOR(A);HOMICÍDIO DOLOSO
DEINTER 5;SEC Catanduva;Catanduva;003 DP - Catanduva;1;1;110708;1;2017;05/01/2017;115;2017;CATANDUVA;DEL.SEC.CATANDUVA PLANTÃO;DEL.SEC.CATANDUVA;DEINTER 5 - SAO JOSE DO RIO PRETO;05/01/2017;05:36:00;Via pública;RUA GUIDO GIROL;0;-21,14026098;-48,96518013;Vítima;Masculino;15;22/06/2001;Parda;DESEMPREGADO(A);HOMICÍDIO DOLOSO
DEINTER 5;SEC São José Rio Preto;Adolfo;DM - Adolfo;1;1;110401;1;2017;15/01/2017;7;2017;ADOLFO;DEL.POL.ADOLFO;DEL.SEC.S.JOSE DO RIO PRETO;DEINTER 5 - SAO JOSE DO RIO PRETO;15/01/2017;05:25:00;Terminal/Estação;RUA RUI BARBOSA;0;-21,23658997;-49,64637686;Vítima;Masculino;34;25/12/1982;Branca;PESCADOR(A);HOMICÍDIO DOLOSO
DEINTER 5;SEC São José Rio Preto;Bálsamo;DM - Balsamo;1;1;110319;1;2017;14/01/2017;9;2017;BALSAMO;DEL.POL.BALSAMO;DEL.SEC.S.JOSE DO RIO PRETO;DEINTER 5 - SAO JOSE DO RIO PRETO;14/01/2017;17:00:00;Unidade rural;FAZENDA BRASIL / REPRESSA;0;-20,73265117;-49,58405336;Vítima;Masculino;39;18/12/1977;Branca;PEDREIRO;HOMICÍDIO DOLOSO
DEINTER 5;SEC São José Rio Preto;Mirassol;001 DP - Mirassol;1;1;110413;1;2017;01/01/2017;1;2017;MIRASSOL;DEL.POL.MIRASSOL;DEL.SEC.S.JOSE DO RIO PRETO;DEINTER 5 - SAO JOSE DO RIO PRETO;01/01/2017;03:18:00;Via pública;ESTRADA MUNICIPAL MIRASSOL RUILÂNDI;0;-20,83058909;-49,49584171;Vítima;Masculino;44;12/12/1972;Parda;PEDREIRO;HOMICÍDIO DOLOSO
DEINTER 5;SEC São José Rio Preto;São José do Rio Preto;002 DP - São José do Rio Preto;1;1;110429;1;2017;12/01/2017;422;2017;S.JOSE DO RIO PRETO;DEL.SEC.S.J RIO PRETO PLANTÃO;DEL.SEC.S.JOSE DO RIO PRETO;DEINTER 5 - SAO JOSE DO RIO PRETO;12/01/2017;02:49:00;Via pública;RUA ELIAS MAFHUZ;940;-20,80975884;-49,40050429;Vítima;Masculino;NULL;NULL;Branca;NULL;HOMICÍDIO DOLOSO
DEINTER 5;SEC São José Rio Preto;São José do Rio Preto;004 DP - São José do Rio Preto;1;1;110429;1;2017;27/01/2017;1033;2017;S.JOSE DO RIO PRETO;DEL.SEC.S.J RIO PRETO PLANTÃO;DEL.SEC.S.JOSE DO RIO PRETO;DEINTER 5 - SAO JOSE DO RIO PRETO;27/01/2017;11:01:00;Via pública;AVENIDA AUGUSTO BUFULIN;757;-20,74828112;-49,38801631;Vítima;Masculino;30;25/09/1986;Branca;PANFLETEIRO;HOMICÍDIO DOLOSO
DEINTER 5;SEC São José Rio Preto;São José do Rio Preto;005 DP - São José do Rio Preto;1;1;110429;1;2017;15/01/2017;555;2017;S.JOSE DO RIO PRETO;DEL.SEC.S.J RIO PRETO PLANTÃO;DEL.SEC.S.JOSE DO RIO PRETO;DEINTER 5 - SAO JOSE DO RIO PRETO;15/01/2017;04:15:00;Rodovia/Estrada;RODOVIA SP 310;439;-20,82341468;-49,38189838;Vítima;Masculino;39;29/09/1977;Branca;GUINCHEIRO;HOMICÍDIO DOLOSO
DEINTER 5;SEC São José Rio Preto;São José do Rio Preto;006 DP - São José do Rio Preto;1;1;110429;1;2017;07/01/2017;225;2017;S.JOSE DO RIO PRETO;DEL.SEC.S.J RIO PRETO PLANTÃO;DEL.SEC.S.JOSE DO RIO PRETO;DEINTER 5 - SAO JOSE DO RIO PRETO;06/01/2017;23:53:00;Via pública;RUA PROFESSOR CARLOS HENRIQUE FOSS;0;-20,79470466;-49,43079452;Vítima;Masculino;NULL;NULL;Branca;NULL;HOMICÍDIO DOLOSO
DEINTER 5;SEC São José Rio Preto;São José do Rio Preto;007 DP - São José do Rio Preto;1;1;110429;1;2017;30/01/2017;1145;2017;S.JOSE DO RIO PRETO;DEL.SEC.S.J RIO PRETO PLANTÃO;DEL.SEC.S.JOSE DO RIO PRETO;DEINTER 5 - SAO JOSE DO RIO PRETO;29/01/2017;00:08:00;Via pública;RUA JOÃO BENHOSSI;7;-20,86273883;-49,33395682;Vítima;Masculino;22;24/04/1994;Branca;OUTROS;HOMICÍDIO DOLOSO
DEINTER 6;SEC Itanhaém;Itariri;DM - Itariri;1;1;40208;1;2017;21/01/2017;313;2017;ITARIRI;DEL.POL.PERUIBE;DEL.SEC.ITANHAEM;DEINTER 6 - SANTOS;21/01/2017;09:40:00;Unidade rural;RUA CLYPRESGRAVE;80;-24,28899351;-47,17912613;Vítima;Feminino;52;27/02/1964;Parda;FAXINEIRO(A);HOMICÍDIO DOLOSO
DEINTER 6;SEC Registro;Iguape;001 DP - Iguape;1;1;40103;1;2017;29/01/2017;236;2017;IGUAPE;DEL.POL.IGUAPE;DEL.SEC.REGISTRO;DEINTER 6 - SANTOS;29/01/2017;02:20:00;Rodovia/Estrada;ESTRADA DO JAIRÉ;0;-24,70955581;-47,57621213;Vítima;Masculino;41;07/02/1975;Branca;CASEIRO(A);HOMICÍDIO DOLOSO
DEINTER 6;SEC Registro;Miracatu;DM - Miracatú;1;1;40106;1;2017;01/01/2017;1;2017;MIRACATU;DEL.POL.MIRACATU;DEL.SEC.REGISTRO;DEINTER 6 - SANTOS;31/12/2016;A TARDE;Unidade rural;ESTRADA MANOEL DA NOBREGA, KM 2;0;-24,15142137;-47,31839863;Vítima;Masculino;NULL;NULL;Branca;NULL;HOMICÍDIO DOLOSO
DEINTER 6;SEC Registro;Miracatu;DM - Miracatú;1;1;40106;1;2017;04/01/2017;14;2017;MIRACATU;DEL.POL.MIRACATU;DEL.SEC.REGISTRO;DEINTER 6 - SANTOS;04/01/2017;07:30:00;Unidade rural;ESTRADA ESTRADA DO FAÚ KM 03;0;-24,28110342;-47,44620528;Vítima;Masculino;NULL;NULL;Preta;NULL;HOMICÍDIO DOLOSO
DEINTER 6;SEC Santos;Guarujá;001 DP - Guarujá;1;1;40203;1;2017;28/01/2017;807;2017;GUARUJA;DEL.POL.GUARUJA;DEL.SEC.SANTOS;DEINTER 6 - SANTOS;28/01/2017;20:30:00;Via pública;AVENIDA LÍDIO MARTINS CORRÊA;1;-23,96968241;-46,27018225;Vítima;Masculino;31;25/03/1985;Parda;SEGURANCA;HOMICÍDIO DOLOSO
DEINTER 6;SEC Santos;Guarujá;002 DP - Guarujá;1;1;40203;1;2017;14/01/2017;428;2017;GUARUJA;DEL.POL.GUARUJA;DEL.SEC.SANTOS;DEINTER 6 - SANTOS;14/01/2017;06:25:00;Via pública;RUA AMAZONAS;456;-23,93962173;-46,29859307;Vítima;Masculino;46;18/07/1970;Parda;NULL;HOMICÍDIO DOLOSO
DEINTER 6;SEC Santos;Guarujá;002 DP - Guarujá;1;1;40203;1;2017;30/01/2017;835;2017;GUARUJA;DEL.POL.GUARUJA;DEL.SEC.SANTOS;DEINTER 6 - SANTOS;30/01/2017;03:30:00;Via pública;AVENIDA SENADOR SALGADO FILHO;1;-23,94622297;-46,30591823;Vítima;Masculino;23;01/03/1993;Parda;PINTOR(A);HOMICÍDIO DOLOSO
